mptp 0.2.4_linux_x86_64, 4GB RAM, 2 cores
https://github.com/Pas-Kapli/mptp

Parsing tree file...
Loaded unrooted tree...
Converting to rooted tree...
Selected Funisciurus_lemniscatus_voucher_FMNH_222638_DRC_Bas_congo__ as outgroup based on longest tip-branch criterion

MCMC run 0...
Computing initial delimitation...
Null model log-likelihood: 202.007975
408000 Log-L: 266.095142
409000 Log-L: 269.439728
410000 Log-L: 269.381933
411000 Log-L: 269.381933
412000 Log-L: 266.095142
413000 Log-L: 263.722274
414000 Log-L: 266.095142
415000 Log-L: 264.036304
416000 Log-L: 264.036304
417000 Log-L: 264.036304
418000 Log-L: 270.404535
419000 Log-L: 263.722274
420000 Log-L: 269.664136
421000 Log-L: 269.439728
422000 Log-L: 266.095142
423000 Log-L: 270.404535
424000 Log-L: 263.722274
425000 Log-L: 269.381933
426000 Log-L: 269.664136
427000 Log-L: 269.505004
428000 Log-L: 271.645833
429000 Log-L: 263.722274
430000 Log-L: 266.095142
431000 Log-L: 271.645833
432000 Log-L: 266.095142
433000 Log-L: 269.664136
434000 Log-L: 271.645833
435000 Log-L: 266.095142
436000 Log-L: 264.036304
437000 Log-L: 263.722274
438000 Log-L: 266.095142
439000 Log-L: 269.381933
440000 Log-L: 270.404535
441000 Log-L: 271.645833
442000 Log-L: 270.404535
443000 Log-L: 264.036304
444000 Log-L: 263.722274
445000 Log-L: 264.036304
446000 Log-L: 269.439728
447000 Log-L: 270.404535
448000 Log-L: 266.095142
449000 Log-L: 270.404535
450000 Log-L: 264.036304
451000 Log-L: 266.095142
452000 Log-L: 269.664136
453000 Log-L: 263.722274
454000 Log-L: 269.439728
455000 Log-L: 266.095142
456000 Log-L: 271.645833
457000 Log-L: 266.095142
458000 Log-L: 263.722274
459000 Log-L: 264.036304
460000 Log-L: 266.095142
461000 Log-L: 269.405463
462000 Log-L: 270.404535
463000 Log-L: 271.645833
464000 Log-L: 263.722274
465000 Log-L: 266.095142
466000 Log-L: 269.664136
467000 Log-L: 264.036304
468000 Log-L: 264.036304
469000 Log-L: 269.664136
470000 Log-L: 269.664136
471000 Log-L: 266.095142
472000 Log-L: 264.036304
473000 Log-L: 262.740463
474000 Log-L: 266.095142
475000 Log-L: 269.439728
476000 Log-L: 270.404535
477000 Log-L: 269.381933
478000 Log-L: 270.404535
479000 Log-L: 264.036304
480000 Log-L: 269.439728
481000 Log-L: 271.645833
482000 Log-L: WARNING: delimit was not compiled with libgsl. Likelihood ratio test disabled.
271.645833
483000 Log-L: 266.095142
484000 Log-L: 263.722274
485000 Log-L: 271.645833
486000 Log-L: 271.645833
487000 Log-L: 266.095142
488000 Log-L: 271.645833
489000 Log-L: 271.645833
490000 Log-L: 269.664136
491000 Log-L: 269.664136
492000 Log-L: 263.722274
493000 Log-L: 270.404535
494000 Log-L: 264.036304
495000 Log-L: 266.095142
496000 Log-L: 271.645833
497000 Log-L: 266.095142
498000 Log-L: 269.405463
499000 Log-L: 263.722274
500000 Log-L: 271.645833
Minimum log-likelihood observed in mcmc run: 258.170846
